full_text;Labeling
penerima kip kuliah merdeka terbanyak   persen adalah mahasiswa perguruan tinggi swasta;Pros
penerima bantuan program indonesia pintar pip dalam bentuk kartu indonesia pintar kip pendidikan menengah smasmk yang terdata pada dapodik dan sipintar;Neutral
potensi akademik baik dan berasal dari keluarga dengan keterbatasan ekonomi penerima kip kuliah merdeka adalah siswa dan siswi yang memiliki potensi akademik baik tetapi berasal dari keluarga dengan keterbatasan ekonomi  dengan pertimbangan khusus yang didukung bukti dokumen;Pros
lulus seleksi penerimaan mahasiswa baru penerima kip kuliah merdeka harus sudah lulus seleksi penerimaan mahasiswa baru di ptn atau pts pada program studi yang telah terakreditasi;Pros
persyaratan kriteria  penerima kip kuliah   lulusan sma smk atau sederajat penerima kip kuliah merdeka adalah siswa dan siswi lulusan sekolah menengah atas sma sekolah menengah kejuruan smk atau bentuk lain yang sederajat   lt a threadgt;Neutral
perbandingannya satu banding berapa kasus itu dibanding kasus salah sasaran penerima kip;Cons
ayoklah kita tdk tau gmn ekonomi mrk yg sebenarnya aku malah gedeg sama org penerima kip tp malah gamau sekolah alasannya malas atau kawin dini kek lo ngerti itu bantuan yg ga semua org bisa dapat knp lo sia siainn;Pros
siapa yang salah penerima atau pemberi kip wkwkwk;Cons
plis utk kaya gini jangan salah paham dulu ini tuh kaya sepupu aku bapaknya cuma kerja jagain parkiran dia penerima kip trus beberapa kali dia ikut konser karena aku yg bayarin dari hp dan gofood juga aku yg bayarin tapi ada  temennya yg ngfitnah dia;Pros
impossible wong bakul sapi rata penerima kip k tapi kenyataane sugih wgeggwg;Cons
uin banten umumkan penerima kip kuliah bagi yang lolos segera lengkapi dokumen;Neutral
dan itu ketika biayanya belum seperti yang sekarang aku bukan penerima bantuan seperti kip atau bidikmisi keluargaku adalah bagian dari kelas menengah ke bawah yang tidak kekurangan untuk sandangpanganpapan tapi selalu paspasan untuk hal selain itu;Cons
pengumuman penerima kip kuliah  unib kuota pembiayaan penuh dan kuota biaya pendidikan program kartu indonesia pintar kip kuliah semester ganjil tahun akademik;Neutral
cm buat maba penerima kip kuliah adakah yg udah lolos tapi laman kip kuliahnya masih stuck di pendaftaran;Neutral
from  calon penerima kip to  warga unj  mau nanya pengumpulan berkas untuk kip biasanya ada perpanjangan ga ya gw disuruh ngumpulin besok tapi lupa berkasnya ada di rumah sedangkan gw merantau mau kirim pake ekspedisi takut ga nyampe besok salah gw sendiri ini maaf ya;Neutral
gpp bayar asal penerima kip bener di seleksi dan berkas buat nentuin ukt bener di periksa biar meminimalisir ketidak adilan;Cons
informasi grup whatsapp official kip kuliah fakultas angkatan   diimbau kepada seluruh mahasiswa penerima kip kuliah um jalur snbp amp  snbt tahun  untuk bergabung ke grup whatsapp official kipk ya   forum mahasiswa bidikmisi dan kip kuliah  universitas negeri malang;Neutral
aku paham sih karena dgn kamu sbg penerima kip berarti emang keluargamu bukan org yg mampu org yg ekonominya rendah emang byk yg pemikirannya begitu tapi aku tau perasaan sender tersakiti semoga sender bisa ngasih pemahaman sama ibunya kalo uang itu hanya utk keperluan kuliah;Cons
from maba to kating penerima kipk dpr  halo kak mau tanya ada yang dapet kip aspirasi dprrekomendasi daerah ga ya mau tanya tanya;Neutral
kamis  september  lldikti v telah menyelenggarakan pendampingan pengelolaan kip kuliah  bersama operator pts narasumber dan fasilitator yang kompeten kami berupaya memastikan efisiensi dan akurasi dalam mengelola biaya pendidikan bagi mahasiswa penerima kip kuliah;Pros
cara cek pengumuman penerima kip kuliah uin banten  cek daftar nama mahasiswa yang lolos;Neutral
temenku pada pindah ke asrama soalnya dapet kip dan penerima kip wajib di asrama sekarang mereka ga betah soalnya satu ruangan itu kasurnya cuma  dan tidurnya bareng  orang;Cons
braw hallo mau nanya aku kan penerima kip nah kebetulan aku lulus di univ lain dan akan pindah nah itu artinya status kip lu dicabut kan hanya itu aja kan;Neutral
penetapan penerima kip kuliah angkatan  susulan dan bantuan biaya pendidikan;Neutral
uyy aku maba penerima kip k tapi tadi ga ikut dies natalis kira虏 kip k ku bakal dicabut gak ya aku ga ikut krn terpaksa hrus ambil duit dan berastelur buat seminggu kedepan ke rumah krn duitku sisa  dan beras dah abis rumahku jauhhhh jd klo ga cont;Neutral
abdul kahar tekankan pts di lldikti wilayah x jaga akuntabilitas dan verifikasi faktual penerima kip kuliah via;Neutral
info advo pengumuman pembagian kip kuliah susulan dan bantuan biaya pendidikan  halo civitas ekonomi  diinformasikan kepada seluruh mahasiswai universitas udayana tahun akademik  bahwa terdapat pengumuman penerima kip kuliah susulan dan bantuan biaya pendidikan;Neutral
kip itu untuk orang yang kurang mampu bukan hoki hokian  itu sendernya ngeluh ada temennya yg ortunya gaji jt  bulan tapi dapat kip sendernya juga gak nyusahin orang lain  lagian aku saranin lapor sertakan bukti bukan cuma lapor  lo salah satu penerima kip tapi aslinya mampu;Cons
jangan mbak rizka ini penerima kip modal manipulasi data kalo iya waduh ga berkah sih idupnya wkwk;Cons
beliau ini pasti penerima kip tapi mampu awokwokwok;Cons
mba nya mgkn bagian dari penerima kip dg kebutuhan tersier nya tercukupi;Cons
aku kenal bbrp orang yg ngakunya layak untuk jd penerima kip dan hobinya jual kisah sedih mulu tp lifestylenya bertolak belakang bgt  tementemenku yg nggak kip perasaan gayanya nggak segitunya deh  tp insyaallah ilmu kalian berkah dan bermanfaat;Neutral
daftar lengkap universitas penerima kip kuliah  jalur seleksi mandiri;Neutral
sumpah iya penerima kip di kampus gw juga rata rata org mampu sedangkan temen gw yg maaf kata ga mampu malah ga dapet kip trs dpt ukt tertinggi kek gimana sih sistemnya gw gedeg jg lama lama;Cons
penerima kip di tempat gue juga hp nya ipskincare nya beli yang paketanbisa ke salon tiap bulanperawatan wajahlaptop nya bisa bongkar pasang alias keyboard nya bisa di lepas gitu gue yang dari keluarga biasa aja merasa sangat tidak beruntung;Cons
gua si iya wkwkwk soalnya gimana ya emang dari awal kip ini udah banyak salah target dan si penerima juga dengan senang hati buat nerima kipnya;Cons
pasti kamu penerima kip tp mampu ya gak takut didoain miskin;Cons
nggak itu bukan penerima kip tapi maling;Cons
gue sbgai penerima kip jujur aja agak tertekan krna harus nyalurin prestasi  pertahanin ipk tiap semeste univ gue begitu syarat nya gatau univ lain gmn klo ga menuhin syarat ya di cabut;Pros
justru yang gue terheranheran sama kalian penerima apa namanya kip ada sebagainya kok bisa ya hp pertama ip hp kedua ketiga entahlah nongki sana sini kadang ada yg bisa nonton konser kok bisaaa;Cons
wkwk itulah pentingnya buat di cek baikbaik para penerima kip ini;Cons
kayak temen adek aku kip pas masuk kan ada syarat photo rumah tuh dia nyari rumah orang susah buat diphoto padahal kerjaan ortunya oke gimana ya supaya penerima manfaat dari pemerintah tuh bisa tepat sasaran apa harus tes lie detector pakai ular;Cons
banyak kasus kyk gini di kampusku jg ada yg kayak gini kesian yg bener虏 ga mampu jdi kena getahnya karna pandangan org虏 penerima kip semuanya kyk gini kalo di kampusku ada penerima kip ketauan punya barang mewah atau semacamnya suka ada yg laporin ke kampus banyak yg dicabut;Cons
aowkakkaka tmn kuliah gw gitu hp ip pake macbook sering nongkrong sama clubbing makan di restoran mewah mulu padahal penerima kip;Cons
mauu tpi harus yg penerima bidikmisi kip doang ya;Neutral
hallo mahasiswa ub khususnya penerima bidikmisi dan kip insyaallah kami alumni mau berbagi makan siang gratis untuk ade mahasiswa ada yg minat ga ya;Neutral
mohon bu mentri serta pihak pemerintahan yg terkait  utk program pkh kip kis yg dicabut dr penerima  utk masyarakat yg kepala keluarganya hanya krja serabutan  dikarnakan di dlm kk ada yg kerja dgn gaji umr ibu kota  utk bantuan dicabut semua padahan yg bekerja tdk cukup;Cons
cm kalian yg magang mbkm  penerima kip udah pada cair kah atau lelet juga pemrosesan dari kampusnya sender jujur agak ovt ini buat prosesnya ga ada deadline kan ya;Neutral
dulu aku saking gabutnya pas gap year pernah ngintilin bestie ku survey ke calon penerima bidikmisi  kalo sekarang dah ganti kip kuliah ya kek ngapain bgt anjirrr  mana yg disurvey temen akrabku pas sma  aku nunjukin jalan ke rumahnya awowkwkwkw lawak;Cons
lldikti xvi beri motivasi mahasiswa penerima kip kuliah angkatan  hingga  di umgo  goronralo  ratusan mahasiswa penerima kartu indonesia pintar kip kuliah universitas muhammadiyah gorontalo dari angkatan   dan;Neutral
pastikan kip tepat sasaran wakil ketua iii bidang kemahasiswaan stit alhikmah tinjau langsung rumah calon penerima;Neutral
kasus laam berulamg kembali bisa terjadi karena manipulasi data oleh penerima dan tidak terkena survei padahal yg pintar dan layak menerima lebih banyak;Cons
coming soon caring and sharing ke bakti formadiksi um tahun   caring and sharing ke bakti formadiksi um akan diselenggarakan guna meningkatkan rasa kepedulian sosial mahasiswa penerima kip kuliah um  forum mahasiswa bidikmisi dan kip kuliah  universitas negeri malang;Neutral
temenku ada calon penerima kip tapi daftar bu jugaa blio kemaren udah sampe tahap isi biodata tapi ndatau sih bisa diajukan beasiswanya atau tidak;Neutral
hallo admin mau bertanya lagi apakah hari ini ada pencairan dana untuk penerima kip k dan apakah ada jam kerjanya terimakasih admin;Neutral
forum mahasiswa bidikmisi dan kip kuliah universitas negeri malang  formadiksi um merupakan organisasi yang menaungi mahasiswa penerima bidikmisi dan kip kuliah universitas negeri malang  forum mahasiswa bidikmisi dan kip kuliah universitas negeri malang;Neutral
asal kamu belom ditetapkan sebagai penerima kip sih bisa daftar lagi;Neutral
informasi pencairan  informasi yang ditunggutunggu telah tiba   alhamdulillah bantuan biaya hidup mahasiswa penerima kip kuliah angkatan  untuk periode september februari  sudah cair lo   forum mahasiswa bidikmisi dan kip kuliah  universitas negeri malang;Neutral
hai sobat kip kuliah  bantuan biaya hidup bagi mahasiswa ongoing penerima kip kuliah merdeka pada semester gasal tahun akademik  sudah cair loh  bantuan disalurkan kepada  mahasiswa dengan total anggaran rp;Neutral
umsfess untuk penerima kip semester  udah ada pengajuan belum ya diweb sender masih belum ada pengajuan nih;Neutral
nder maafff tapi bukannya penerima kip gaboleh kerja;Cons
ya gak heran penerima kip terbanyak dari fib jadi temen sepenanggungan pun banyak kerennya lagi yg tajir ikut berbaur dan gak bikin segregasi antara si kaya dengan si miskin;Cons
apakah penerima kip kuliah membayar ukt berikut penjelasanya;Neutral
bpbd bekerjasama dengan pdam medistribusikan air bersih dan membuat sumur penampungan sebanyak  titik   selanjutnya berjumpa dengan sivitas stim budi bakti dan berdiskusi dengan mahasiswa penerima program kip kuliah;Neutral
kemendikbudristek sosialisasikan regulasi baru kip kuliah  kuota penerima berkurang;Neutral
kita gabisa minta kampus untuk ngajuin sebagai penerima kip kah kak;Neutral
aku udh ga ada semangat ngapain tadi nyoba kelas dan berujung aku nangis krn ngerasa penuh dan gabisa fokus sama sekali mau cuti tp aku penerima kip mati aja lah aku ga guna;Neutral
yang dipelihara oleh negara itu asn bumn tni polri rakyat penerima pkh kartu sembako kis kip dan bansos;Neutral
itu fakta yg harus dihadapi nder solusinya fokus sama diri sendiri dan kuliahmu aja nder masalah penerima kip dan iphonenya itu urusan dia sama tuhannya semangat;Cons
aku penerima kip tapi ga di mintain  data cuma butuh data pribadi mahasiswa nder tapi kurang tau sistem kip sekarang;Neutral
informasi bagi penerima kartu indonesia pintar kip kuliah reguler skema  mahasiswa baru   bagi namanama diatas harap segera masuk dalam grup    tetap semangat dan sampai jumpa di pkkpimb;Neutral
pada tahun  universitas gadjah mada ugm merima kuota penerima kip kuliah dari pemerintah sebanyak  mahasiswa;Neutral
dri  org cm setengahnya yg bakal keterima kip huftt semoga aku jd salah satu penerima kip itu huhu aamiin;Pros
mahasiswa penerima kip kuliah sekolah stainu pacitan menggelar seminar untuk mencegah kekerasan seksual;Neutral
jends mau nanya buat penerima kip pas program profesi dokter coass tetep bayar semester gak yah makasih;Neutral
min izin menanyakan untuk penerima kip kuliah apakah dapat menggunakan aplikasi btn mobile putih dan untuk cvv penerima kip kuliah dapat diketaui dimana;Neutral
um ada yg tau ga status penerima kip yg di siakad tu berubah kapan kalo dah bayar;Neutral
bagi mahasiswa yang sudah dinyatakan lulus agar segera mengirimkan surat pernyataan mahasiswa penerima kip kuliah paling lambat cap pos sampai tanggal  agustus;Neutral
aku pernah disinisi penerima kpk enggak mau lulus  karena sayang duit di tahun ke semester  nya   and i was like  biatch mending kita tukar kehidupan gw mending jadi kaum middle income yg kagak eligible buat dapat kip k tapi bisa berjuang di awal tapi pertengahan;Cons
ukt jt temen penerima kip pas ditanya temen langsung ketawa ytta  gtu kan maksudmu;Cons
halo bapakibu dapat kami informasikan apabila yg dimaksud yaitu perihal penerima program kip kuliah merupakan jenis rekening tabunganku maka untuk saldo minimal rekening sebesar rp ya semoga selalu diberikan kesehatan tkscarlos;Neutral
pip dikdasmen hal ini berawal dari evaluasi penyelenggaran kip berdasarkan pengaduan dan data tahun sebelumnya kepala puslapdik juga menegaskan bahwa prioritas pertama kip kuliah adalah siswa penerima pip dikdasmen yang merupakan lanjutan dari program pip dikmen sehingga;Neutral
kip kuliah prioritaskan siswa penerima pip dikdasmen  kip kuliah merupakan program pemerintah yang memberikan bantuan biaya pendidikan perkuliahan bagi siswa yang berasal dari keluarga kurang mampu kini seleksi penerima kip kuliah tahun  akan diprioritaskan bagi penerima;Pros
fess temen penerima kip pas ditanya dapet ukt berapa dijawab jt langsung ketawa temen ytta malu kah;Cons
surat edaran evaluasi penerima kipk  hai geodet muda  sehubungan dengan terbitnya surat edaran evaluasi kip kuliah maka ada beberapa hal yang perlu diperhatikan untuk info lebih lanjut bisa dilihat pada link yang tertera di bio yaa  sumber kesma bemft undip;Neutral
ini sih masalahnya bang dia calon penerima kip tapi belum tau juga lolos atau engga nya;Neutral
itulah purwokerto kotaku harusnya sudah tidak pendeng gepeng terus tinggal generasi penerima blt pkh kip semoga ingin perubahan;Neutral
harus dihapus pak   dan penerima kip tidak boleh otomatis bebas memilih sekolah yg diinginkan tetap harus berbasis nilai sementara banyak penerima kip yg salah sasaran hanya karena orang tuanya tahan malu aja;Cons
komen dong seberapa banyak yang penerima kip tapi hpnya iphone dips;Cons
evaluasi penerima kip kuliah  haloo pharma peeps gimana kabar hari ini  kesma ada info nih berdasarkan surat edaran perihal evaluasi penerima kip kuliah dengan ini kami menginformasikan evaluasi penerima kip kuliah yang dapat dilihat melalui link;Neutral
tak sedikit mahasiswa baru tahun ini yang mengundurkan diri karena alasan ukt nya yang terlalu tinggi tak sedikit juga mahasiswa baru penerima kip yang tetap saja mendapat ukt diatas kemampuan mereka;Cons
belum lagi dalam perkuliahan banyak calon mahasiswa baru yang mengundurkan diri karena besar biaya yang harus dibayarkan sangat mahal apalagi soal kasus penerima kip yang salah sasaran padahal banyak yang lebih pantas untuk  diloloskan kip;Cons
cont memang program pendidikan gratis atau yang sering disebut kip itu ada namun program kipk pun seringkali tidak tepat sasaran pihak yang berwenang seharusnya lebih teliti lagi dalam menyeleksi para penerima cont;Cons
